"","SECTOR","Symbol","GainLoss_dol","GainLoss_perc","Bought","Buy_price","Sold","Sell_price","PROFIT","EQUITY"
"987","Technology","EA",0.43,0.56,2016-08-01,76.230003,2016-08-03,76.660004,5.60000000000002,1054.3
"988","Technology","EA",-0.81,-1.02,2016-10-31,79.639999,2016-11-02,78.830002,-10.1999999999999,1044.1
"989","Technology","EA",0.47,0.57,2017-01-30,82.959999,2017-02-01,83.43,5.70000000000005,1049.8
"990","Technology","EA",10.05,10.48,2017-05-08,95.919998,2017-05-10,105.970001,104.8,1154.6
"991","Technology","EA",-1.46,-1.26,2017-07-26,115.459999,2017-07-28,114,-12.5999999999999,1142
"992","Technology","EA",-1.13,-0.96,2017-10-30,117.129997,2017-11-01,116,-9.60000000000002,1132.4
"993","Technology","EA",14.34,12.45,2018-01-29,115.209999,2018-01-31,129.550003,124.5,1256.9
"994","Technology","EA",3.29,2.64,2018-05-07,124.699997,2018-05-09,127.989998,26.4000000000001,1283.3
"995","Technology","EA",-9.97,-6.88,2018-07-25,144.910004,2018-07-27,134.940002,-68.8,1214.5
"996","Technology","EA",-3.78,-3.95,2018-10-29,95.779999,2018-10-31,92,-39.5,1175
"997","Technology","EA",-11.92,-13.09,2019-02-04,91.059998,2019-02-06,79.139999,-130.9,1044.1
"998","Miscellaneous","EBAY",-2.97,-11.34,2016-01-26,26.200001,2016-01-28,23.23,-113.4,886.6
"999","Miscellaneous","EBAY",0.93,3.81,2016-04-25,24.4,2016-04-27,25.33,38.0999999999999,924.7
"1000","Miscellaneous","EBAY",2.28,8.57,2016-07-19,26.59,2016-07-21,28.870001,85.7,1010.4
"1001","Miscellaneous","EBAY",-2.55,-7.96,2016-10-18,32.049999,2016-10-20,29.5,-79.6,930.8
"1002","Miscellaneous","EBAY",2.07,6.83,2017-01-24,30.299999,2017-01-26,32.369999,68.3,999.1
"1003","Miscellaneous","EBAY",-1.25,-3.66,2017-04-18,34.110001,2017-04-20,32.860001,-36.5999999999999,962.5
"1004","Miscellaneous","EBAY",-0.75,-2.03,2017-07-19,36.950001,2017-07-21,36.200001,-20.3,942.2
"1005","Miscellaneous","EBAY",-1.28,-3.39,2017-10-17,37.759998,2017-10-19,36.48,-33.9000000000001,908.3
"1006","Miscellaneous","EBAY",4.78,11.74,2018-01-30,40.720001,2018-02-01,45.5,117.4,1025.7
"1007","Miscellaneous","EBAY",-3.01,-7.19,2018-04-24,41.849998,2018-04-26,38.84,-71.9,953.8
"1008","Miscellaneous","EBAY",-2.26,-6.04,2018-07-17,37.43,2018-07-19,35.169998,-60.4,893.4
"1009","Miscellaneous","EBAY",1.58,5.7,2018-10-29,27.719999,2018-10-31,29.299999,57,950.4
"1010","Miscellaneous","EBAY",0.48,1.43,2019-01-28,33.490002,2019-01-30,33.970001,14.3,964.7
"1011","Finance","EEFT",-3.23,-4.53,2016-02-08,71.309998,2016-02-09,68.080002,-45.3,954.7
"1012","Finance","EEFT",0.27,0.36,2016-04-25,74.650002,2016-04-26,74.919998,3.60000000000002,958.3
"1013","Finance","EEFT",1.13,1.59,2016-07-22,71.099998,2016-07-25,72.230003,15.9,974.2
"1014","Finance","EEFT",1.31,1.58,2016-10-19,83.120003,2016-10-20,84.43,15.8000000000001,990
"1015","Finance","EEFT",0.36,0.5,2017-02-06,72.190002,2017-02-07,72.550003,4.99999999999989,995
"1016","Finance","EEFT",0.25,0.29,2017-04-24,85.5,2017-04-25,85.75,2.89999999999986,997.9
"1017","Finance","EEFT",1.64,1.8,2017-07-24,91.040001,2017-07-25,92.68,18,1015.9
"1018","Finance","EEFT",0.18,0.19,2017-10-18,96.550003,2017-10-19,96.730003,1.89999999999998,1017.8
"1019","Finance","EEFT",-3.82,-4.33,2018-02-05,88.269997,2018-02-06,84.449997,-43.3,974.5
"1020","Finance","EEFT",-0.87,-1.13,2018-04-23,77.139999,2018-04-24,76.269997,-11.3,963.2
"1021","Finance","EEFT",-1.02,-1.19,2018-07-23,85.620003,2018-07-24,84.599998,-11.9,951.3
"1022","Finance","EEFT",-0.39,-0.34,2018-10-17,115.800003,2018-10-18,115.410004,-3.39999999999998,947.9
"1023","Finance","EEFT",-0.72,-0.61,2019-02-06,117.400002,2019-02-07,116.68,-6.10000000000002,941.8
"1024","Consumer Services","EQIX",-3.4,-1.17,2016-02-17,291.299988,2016-02-19,287.899994,-11.7,988.3
"1025","Consumer Services","EQIX",1.81,0.54,2016-05-03,332.450012,2016-05-05,334.26001,5.40000000000009,993.7
"1026","Consumer Services","EQIX",-6.36,-1.68,2016-08-02,379.220001,2016-08-04,372.859985,-16.8000000000001,976.9
"1027","Consumer Services","EQIX",-10.12,-2.83,2016-11-01,357.779999,2016-11-03,347.660004,-28.3,948.6
"1028","Consumer Services","EQIX",-11.9,-3.08,2017-02-14,386.899994,2017-02-16,375,-30.8000000000001,917.8
"1029","Consumer Services","EQIX",10.09,2.5,2017-04-25,404.299988,2017-04-27,414.390015,25,942.8
"1030","Consumer Services","EQIX",6.75,1.49,2017-08-01,452.25,2017-08-03,459,14.8999999999999,957.7
"1031","Consumer Services","EQIX",22.64,4.94,2017-10-31,458.359985,2017-11-02,481,49.4000000000001,1007.1
"1032","Consumer Services","EQIX",-13.42,-3.11,2018-02-13,431.690002,2018-02-15,418.269989,-31.1,976
"1033","Consumer Services","EQIX",-3.79,-0.9,2018-05-01,420.790009,2018-05-03,417,-9,967
"1034","Consumer Services","EQIX",-17.64,-3.89,2018-08-07,453.149994,2018-08-09,435.51001,-38.9000000000001,928.1
"1035","Consumer Services","EQIX",8.05,2.1,2018-10-31,384.179993,2018-11-02,392.230011,20.9999999999999,949.1
"1036","Consumer Services","EQIX",11.36,2.84,2019-02-12,400.640015,2019-02-14,412,28.4000000000001,977.5
"1037","Technology","ERIC",-0.54,-5.66,2016-01-26,9.54,2016-01-27,9,-56.6,943.4
"1038","Technology","ERIC",-1.14,-11.73,2016-04-20,9.72,2016-04-21,8.58,-117.3,826.1
"1039","Technology","ERIC",-0.25,-3.36,2016-07-18,7.43,2016-07-19,7.18,-33.5999999999999,792.5
"1040","Technology","ERIC",-0.22,-4.1,2016-10-20,5.37,2016-10-21,5.15,-41,751.5
"1041","Technology","ERIC",0.06,1.02,2017-01-25,5.87,2017-01-26,5.93,10.1999999999999,761.7
"1042","Technology","ERIC",-0.26,-4.02,2017-04-24,6.47,2017-04-25,6.21,-40.2,721.5
"1043","Technology","ERIC",-1.01,-13.84,2017-07-17,7.3,2017-07-18,6.29,-138.4,583.1
"1044","Technology","ERIC",0.46,7.78,2017-10-19,5.91,2017-10-20,6.37,77.8000000000002,660.9
"1045","Technology","ERIC",-0.52,-7.29,2018-01-30,7.13,2018-01-31,6.61,-72.9,588
"1046","Technology","ERIC",1.2,18.46,2018-04-19,6.5,2018-04-20,7.7,184.6,772.6
"1047","Technology","ERIC",0.54,7.03,2018-07-17,7.68,2018-07-18,8.22,70.3,842.9
"1048","Technology","ERIC",0.42,4.85,2018-10-17,8.66,2018-10-18,9.08,48.5,891.4
"1049","Technology","ERIC",0.39,4.57,2019-01-24,8.54,2019-01-25,8.93,45.7,937.1
"1050","Finance","ERIE",0.41,0.42,2016-02-24,98.730003,2016-02-26,99.139999,4.19999999999993,1004.2
"1051","Finance","ERIE",-0.9,-0.98,2016-04-27,91.589996,2016-04-29,90.690002,-9.80000000000007,994.4
"1052","Finance","ERIE",0.48,0.49,2016-07-27,97.330002,2016-07-29,97.809998,4.89999999999986,999.3
"1053","Finance","ERIE",1.03,1.01,2016-10-26,102.199997,2016-10-28,103.230003,10.1,1009.4
"1054","Finance","ERIE",4.57,3.96,2017-02-22,115.43,2017-02-24,120,39.6000000000001,1049
"1055","Finance","ERIE",-2.82,-2.24,2017-04-28,125.830002,2017-05-02,123.010002,-22.4,1026.6
"1056","Finance","ERIE",-2.64,-2.1,2017-07-26,125.639999,2017-07-28,123,-21,1005.6
"1057","Finance","ERIE",1.76,1.44,2017-10-25,122.239998,2017-10-27,124,14.4,1020
"1058","Finance","ERIE",-0.5,-0.44,2018-02-21,113.449997,2018-02-23,112.949997,-4.39999999999998,1015.6
"1059","Finance","ERIE",0.08,0.07,2018-04-25,118.82,2018-04-27,118.900002,0.699999999999932,1016.3
"1060","Finance","ERIE",1.8,1.5,2018-07-25,119.75,2018-07-27,121.550003,14.9999999999999,1031.3
"1061","Finance","ERIE",4.73,3.82,2018-10-24,123.769997,2018-10-26,128.5,38.2,1069.5
"1062","Finance","ERIE",4.22,2.52,2019-02-20,167.149994,2019-02-22,171.369995,25.1999999999998,1094.7
"1063","Capital Goods","ESLT",0.92,1.02,2016-03-21,90.540001,2016-03-22,91.459999,10.1999999999999,1010.2
"1064","Capital Goods","ESLT",-1.38,-1.48,2016-05-16,92.93,2016-05-17,91.550003,-14.8000000000001,995.4
"1065","Capital Goods","ESLT",0.59,0.58,2016-08-15,102.050003,2016-08-16,102.639999,5.80000000000007,1001.2
"1066","Capital Goods","ESLT",-1.4,-1.34,2016-11-16,104.199997,2016-11-17,102.800003,-13.4,987.8
"1067","Capital Goods","ESLT",-3.78,-3.14,2017-03-21,120.550003,2017-03-22,116.769997,-31.4,956.4
"1068","Capital Goods","ESLT",-1.39,-1.16,2017-05-15,119.349998,2017-05-16,117.959999,-11.6,944.8
"1069","Capital Goods","ESLT",0.53,0.4,2017-08-14,131.020004,2017-08-15,131.550003,4,948.8
"1070","Capital Goods","ESLT",0.59,0.42,2017-11-13,141.979996,2017-11-14,142.570007,4.19999999999993,953
"1071","Capital Goods","ESLT",-1.27,-0.94,2018-03-19,135.190002,2018-03-20,133.919998,-9.39999999999998,943.6
"1072","Capital Goods","ESLT",3.44,3.04,2018-05-25,113.059998,2018-05-29,116.5,30.4000000000001,974
"1073","Capital Goods","ESLT",-6.37,-5.17,2018-08-15,123.099998,2018-08-16,116.730003,-51.6999999999999,922.3
"1074","Capital Goods","ESLT",-2.93,-2.47,2018-11-19,118.620003,2018-11-20,115.690002,-24.7,897.6
"1075","Finance","ETFC",-0.59,-2.44,2016-01-20,24.219999,2016-01-22,23.629999,-24.4,975.6
"1076","Finance","ETFC",1,4.08,2016-04-20,24.5,2016-04-22,25.5,40.8,1016.4
"1077","Finance","ETFC",0.58,2.3,2016-07-20,25.17,2016-07-22,25.75,22.9999999999999,1039.4
"1078","Finance","ETFC",1.19,4.17,2016-10-19,28.540001,2016-10-21,29.73,41.7,1081.1
"1079","Finance","ETFC",0.75,2.01,2017-01-25,37.240002,2017-01-27,37.990002,20.1,1101.2
"1080","Finance","ETFC",1.22,3.59,2017-04-19,34.02,2017-04-21,35.240002,35.9000000000001,1137.1
"1081","Finance","ETFC",0.65,1.62,2017-07-19,40.220001,2017-07-21,40.869999,16.2,1153.3
"1082","Finance","ETFC",-0.96,-2.18,2017-10-18,44.009998,2017-10-20,43.049999,-21.8000000000001,1131.5
"1083","Finance","ETFC",-3.02,-5.46,2018-01-24,55.32,2018-01-26,52.299999,-54.6,1076.9
"1084","Finance","ETFC",-0.91,-1.54,2018-04-18,59.209999,2018-04-20,58.299999,-15.4,1061.5
"1085","Finance","ETFC",-2.19,-3.54,2018-07-18,61.900002,2018-07-20,59.709999,-35.4,1026.1
"1086","Finance","ETFC",-1.48,-2.94,2018-10-17,50.27,2018-10-19,48.790001,-29.4,996.7
"1087","Finance","ETFC",-2.44,-4.84,2019-01-23,50.389999,2019-01-25,47.950001,-48.4,948.3
"1088","Miscellaneous","ETSY",0.45,5.59,2016-02-22,8.05,2016-02-24,8.5,55.9000000000001,1055.9
"1089","Miscellaneous","ETSY",0.74,8.45,2016-05-02,8.76,2016-05-04,9.5,84.5,1140.4
"1090","Miscellaneous","ETSY",3.05,28.91,2016-08-01,10.55,2016-08-03,13.6,289.1,1429.5
"1091","Miscellaneous","ETSY",0.75,6,2016-10-31,12.5,2016-11-02,13.25,60,1489.5
"1092","Miscellaneous","ETSY",-1.26,-9.91,2017-02-27,12.72,2017-03-01,11.46,-99.0999999999999,1390.4
"1093","Miscellaneous","ETSY",-0.7,-6.48,2017-05-01,10.81,2017-05-03,10.11,-64.8,1325.6
"1094","Miscellaneous","ETSY",1.09,7.57,2017-08-02,14.4,2017-08-04,15.49,75.7,1401.3
"1095","Miscellaneous","ETSY",1.12,6.8,2017-11-03,16.469999,2017-11-07,17.59,68,1469.3
"1096","Miscellaneous","ETSY",2.72,12.77,2018-02-26,21.299999,2018-02-28,24.02,127.7,1597
"1097","Miscellaneous","ETSY",0.02,0.07,2018-05-07,30.67,2018-05-09,30.690001,0.699999999999932,1597.7
"1098","Miscellaneous","ETSY",7.39,17.43,2018-08-03,42.389999,2018-08-07,49.779999,174.3,1772
"1099","Miscellaneous","ETSY",3.35,7.81,2018-11-05,42.889999,2018-11-07,46.240002,78.1000000000001,1850.1
"1100","Finance","EWBC",0.65,1.97,2016-01-26,33.07,2016-01-28,33.720001,19.7,1019.7
"1101","Finance","EWBC",1.91,5.43,2016-04-19,35.189999,2016-04-21,37.099998,54.3,1074
"1102","Finance","EWBC",-0.28,-0.78,2016-07-19,35.73,2016-07-21,35.450001,-7.80000000000007,1066.2
"1103","Finance","EWBC",0.51,1.31,2016-10-18,38.889999,2016-10-20,39.400002,13.1000000000001,1079.3
"1104","Finance","EWBC",2.04,4.09,2017-01-24,49.830002,2017-01-26,51.869999,40.8999999999999,1120.2
"1105","Finance","EWBC",2.2,4.37,2017-04-18,50.290001,2017-04-20,52.490002,43.7,1163.9
"1106","Finance","EWBC",-0.26,-0.45,2017-07-19,57.41,2017-07-21,57.150002,-4.5,1159.4
"1107","Finance","EWBC",2.6,4.53,2017-10-18,57.400002,2017-10-20,60,45.3,1204.7
"1108","Finance","EWBC",0.12,0.17,2018-01-24,68.669998,2018-01-26,68.790001,1.70000000000005,1206.4
"1109","Finance","EWBC",4.11,6.69,2018-04-18,61.470001,2018-04-20,65.580002,66.8999999999999,1273.3
"1110","Finance","EWBC",0.53,0.81,2018-07-18,65.599998,2018-07-20,66.129997,8.10000000000002,1281.4
"1111","Finance","EWBC",-1.56,-2.81,2018-10-17,55.48,2018-10-19,53.919998,-28.1,1253.3
"1112","Finance","EWBC",2.54,5.05,2019-01-23,50.290001,2019-01-25,52.830002,50.5,1303.8
"1113","Health Care","EXAS",0.14,2.17,2016-02-23,6.45,2016-02-24,6.59,21.7,1021.7
"1114","Health Care","EXAS",0.18,2.56,2016-05-02,7.03,2016-05-03,7.21,25.6000000000001,1047.3
"1115","Health Care","EXAS",2.16,17.28,2016-07-25,12.5,2016-07-26,14.66,172.8,1220.1
"1116","Health Care","EXAS",-1.33,-6.64,2016-10-25,20.02,2016-10-26,18.690001,-66.4,1153.7
"1117","Health Care","EXAS",1.47,7.3,2017-02-17,20.129999,2017-02-21,21.6,73,1226.7
"1118","Health Care","EXAS",3.03,12.12,2017-04-26,24.99,2017-04-27,28.02,121.2,1347.9
"1119","Health Care","EXAS",0.8,2.04,2017-07-24,39.200001,2017-07-25,40,20.4,1368.3
"1120","Health Care","EXAS",1.72,3.47,2017-10-27,49.549999,2017-10-30,51.27,34.7,1403
"1121","Health Care","EXAS",-0.55,-1.15,2018-02-21,47.75,2018-02-22,47.200001,-11.5,1391.5
"1122","Health Care","EXAS",-1.35,-2.87,2018-04-25,47.09,2018-04-26,45.740002,-28.6999999999999,1362.8
"1123","Health Care","EXAS",0.58,1,2018-07-31,57.869999,2018-08-01,58.450001,10,1372.8
"1124","Health Care","EXAS",-4.38,-6.7,2018-10-29,65.379997,2018-10-30,61,-67,1305.8
"1125","Health Care","EXAS",-1.05,-1.23,2019-02-20,85.050003,2019-02-21,84,-12.3,1293.5
"1126","Health Care","EXEL",0.41,10.73,2016-02-26,3.82,2016-03-01,4.23,107.3,1107.3
"1127","Health Care","EXEL",-0.48,-10.06,2016-05-03,4.77,2016-05-05,4.29,-100.6,1006.7
"1128","Health Care","EXEL",0.72,7.73,2016-08-02,9.31,2016-08-04,10.03,77.3,1084
"1129","Health Care","EXEL",-0.03,-0.27,2016-11-02,10.93,2016-11-04,10.9,-2.70000000000005,1081.3
"1130","Health Care","EXEL",-0.01,-0.05,2017-02-24,21.709999,2017-02-28,21.700001,-0.5,1080.8
"1131","Health Care","EXEL",1.71,7.67,2017-04-28,22.299999,2017-05-02,24.01,76.7,1157.5
"1132","Health Care","EXEL",-1.05,-3.86,2017-08-01,27.209999,2017-08-03,26.16,-38.6,1118.9
"1133","Health Care","EXEL",0.21,0.8,2017-10-31,26.309999,2017-11-02,26.52,8,1126.9
"1134","Health Care","EXEL",-0.51,-1.75,2018-02-23,29.1,2018-02-27,28.59,-17.5,1109.4
"1135","Health Care","EXEL",1.29,6.2,2018-05-01,20.799999,2018-05-03,22.09,62,1171.4
"1136","Health Care","EXEL",-0.42,-1.96,2018-07-31,21.440001,2018-08-02,21.02,-19.5999999999999,1151.8
"1137","Health Care","EXEL",3.54,24.81,2018-10-31,14.27,2018-11-02,17.809999,248.1,1399.9
"1138","Health Care","EXEL",1.85,8.69,2019-02-11,21.299999,2019-02-13,23.15,86.9000000000001,1486.8
"1139","Transportation","EXPD",-3.06,-6.51,2016-02-22,47,2016-02-23,43.939999,-65.0999999999999,934.9
"1140","Transportation","EXPD",-0.32,-0.65,2016-05-02,49.529999,2016-05-03,49.209999,-6.5,928.4
"1141","Transportation","EXPD",0.51,1.03,2016-08-01,49.490002,2016-08-02,50,10.3,938.7
"1142","Transportation","EXPD",-1.17,-2.26,2016-11-07,51.669998,2016-11-08,50.5,-22.5999999999999,916.1
"1143","Transportation","EXPD",0.28,0.5,2017-02-17,56.119999,2017-02-21,56.400002,4.99999999999989,921.1
"1144","Transportation","EXPD",-0.63,-1.12,2017-05-01,56.16,2017-05-02,55.529999,-11.1999999999999,909.9
"1145","Transportation","EXPD",-2.02,-3.4,2017-08-07,59.360001,2017-08-08,57.34,-34,875.9
"1146","Transportation","EXPD",1.71,2.95,2017-11-06,58.040001,2017-11-07,59.75,29.5,905.4
"1147","Transportation","EXPD",0.1,0.16,2018-02-16,63.919998,2018-02-20,64.019997,1.60000000000002,907
"1148","Transportation","EXPD",2.4,3.77,2018-05-07,63.599998,2018-05-08,66,37.7,944.7
"1149","Transportation","EXPD",-6,-7.83,2018-08-06,76.620003,2018-08-07,70.620003,-78.3000000000001,866.4
"1150","Transportation","EXPD",1.72,2.49,2018-11-05,69.129997,2018-11-06,70.849998,24.8999999999999,891.3
"1151","Transportation","EXPD",0.24,0.32,2019-02-15,74.370003,2019-02-19,74.610001,3.20000000000005,894.5
"1152","Consumer Services","EXPE",9.85,10.91,2016-02-09,90.25,2016-02-11,100.099998,109.1,1109.1
"1153","Consumer Services","EXPE",10.81,10.2,2016-04-27,106.029999,2016-04-29,116.839996,102,1211.1
"1154","Consumer Services","EXPE",-4.02,-3.41,2016-07-27,117.760002,2016-07-29,113.739998,-34.1,1177
"1155","Consumer Services","EXPE",1.09,0.85,2016-10-26,127.760002,2016-10-28,128.850006,8.5,1185.5
"1156","Consumer Services","EXPE",3.01,2.47,2017-02-08,122,2017-02-10,125.010002,24.7,1210.2
"1157","Consumer Services","EXPE",-1.38,-1.02,2017-04-26,135.240005,2017-04-28,133.860001,-10.1999999999999,1200
"1158","Consumer Services","EXPE",-0.8,-0.52,2017-07-26,155.240005,2017-07-28,154.440002,-5.19999999999993,1194.8
"1159","Consumer Services","EXPE",-25.4,-17.1,2017-10-25,148.5,2017-10-27,123.099998,-171,1023.8
"1160","Consumer Services","EXPE",-22.13,-17.41,2018-02-07,127.129997,2018-02-09,105,-174.1,849.7
"1161","Consumer Services","EXPE",6.53,5.94,2018-04-25,109.949997,2018-04-27,116.480003,59.3999999999999,909.1
"1162","Consumer Services","EXPE",11.32,8.93,2018-07-25,126.75,2018-07-27,138.070007,89.3,998.4
"1163","Consumer Services","EXPE",4.66,3.95,2018-10-24,118,2018-10-26,122.660004,39.5,1037.9
"1164","Consumer Services","EXPE",8.4,6.64,2019-02-06,126.599998,2019-02-08,135,66.4000000000001,1104.3
"1165","Energy","FANG",-0.38,-0.54,2016-02-12,69.900002,2016-02-17,69.519997,-5.39999999999998,994.6
"1166","Energy","FANG",-1.68,-1.93,2016-05-02,87.080002,2016-05-04,85.400002,-19.3,975.3
"1167","Energy","FANG",-0.16,-0.18,2016-08-01,87.639999,2016-08-03,87.480003,-1.80000000000007,973.5
"1168","Energy","FANG",0.83,0.9,2016-11-04,91.870003,2016-11-08,92.699997,8.99999999999989,982.5
"1169","Energy","FANG",7.09,6.77,2017-02-13,104.75,2017-02-15,111.839996,67.7,1050.2
"1170","Energy","FANG",-0.87,-0.87,2017-05-01,99.870003,2017-05-03,99,-8.70000000000005,1041.5
"1171","Energy","FANG",1.48,1.53,2017-07-31,96.510002,2017-08-02,97.989998,15.3000000000001,1056.8
"1172","Energy","FANG",5.51,5.04,2017-11-03,109.309998,2017-11-07,114.82,50.4000000000001,1107.2
"1173","Energy","FANG",4,3.57,2018-02-12,112,2018-02-14,116,35.7,1142.9
"1174","Energy","FANG",4.53,3.51,2018-05-07,128.970001,2018-05-09,133.5,35.0999999999999,1178
"1175","Energy","FANG",-1.5,-1.12,2018-08-07,134.5,2018-08-09,133,-11.1999999999999,1166.8
"1176","Energy","FANG",2.23,1.93,2018-11-05,115.550003,2018-11-07,117.779999,19.3000000000001,1186.1
"1177","Energy","FANG",-1,-0.95,2019-02-15,105,2019-02-20,104,-9.5,1176.6
"1178","Consumer Services","FAST",-3.88,-9.95,2016-01-14,38.990002,2016-01-15,35.110001,-99.5,900.5
"1179","Consumer Services","FAST",-2.31,-4.88,2016-04-11,47.310001,2016-04-12,45,-48.8,851.7
"1180","Consumer Services","FAST",-1.7,-3.74,2016-07-11,45.450001,2016-07-12,43.75,-37.4,814.3
"1181","Consumer Services","FAST",-0.78,-1.84,2016-10-10,42.470001,2016-10-11,41.689999,-18.4,795.9
"1182","Consumer Services","FAST",0.07,0.15,2017-01-17,47.939999,2017-01-18,48.009998,1.5,797.4
"1183","Consumer Services","FAST",-2.39,-4.74,2017-04-11,50.389999,2017-04-12,48,-47.4,750
"1184","Consumer Services","FAST",2.54,5.79,2017-07-11,43.84,2017-07-12,46.380001,57.9000000000001,807.9
"1185","Consumer Services","FAST",-2.69,-5.85,2017-10-10,45.990002,2017-10-11,43.299999,-58.5,749.4
"1186","Consumer Services","FAST",-3.18,-5.68,2018-01-16,55.98,2018-01-17,52.799999,-56.8,692.6
"1187","Consumer Services","FAST",-2.85,-5.23,2018-04-10,54.450001,2018-04-11,51.599998,-52.3000000000001,640.3
"1188","Consumer Services","FAST",2.72,5.48,2018-07-10,49.619999,2018-07-11,52.34,54.8,695.1
"1189","Consumer Services","FAST",-4.08,-7.19,2018-10-09,56.779999,2018-10-10,52.700001,-71.9,623.2
"1190","Consumer Services","FAST",0.71,1.3,2019-01-16,54.740002,2019-01-17,55.450001,12.9999999999999,636.2
"1191","Technology","FB",9.44,9.66,2016-01-26,97.760002,2016-01-28,107.199997,96.5999999999999,1096.6
"1192","Technology","FB",9.09,8.23,2016-04-26,110.489998,2016-04-28,119.580002,82.3,1178.9
"1193","Technology","FB",5.52,4.52,2016-07-26,122,2016-07-28,127.519997,45.1999999999998,1224.1
"1194","Technology","FB",-9.41,-7.16,2016-11-01,131.410004,2016-11-03,122,-71.6,1152.5
"1195","Technology","FB",3.05,2.34,2017-01-31,130.169998,2017-02-02,133.220001,23.4000000000001,1175.9
"1196","Technology","FB",-3.17,-2.07,2017-05-02,153.339996,2017-05-04,150.169998,-20.7,1155.2
"1197","Technology","FB",9.69,5.87,2017-07-25,165.009995,2017-07-27,174.699997,58.7,1213.9
"1198","Technology","FB",0.06,0.03,2017-10-31,180.570007,2017-11-02,180.630005,0.299999999999955,1214.2
"1199","Technology","FB",0.6,0.32,2018-01-30,187.619995,2018-02-01,188.220001,3.20000000000005,1217.4
"1200","Technology","FB",7.79,4.71,2018-04-24,165.429993,2018-04-26,173.220001,47.0999999999999,1264.5
"1201","Technology","FB",-40.22,-18.7,2018-07-24,215.110001,2018-07-26,174.889999,-187,1077.5
"1202","Technology","FB",6.5,4.38,2018-10-29,148.5,2018-10-31,155,43.8,1121.3
"1203","Technology","FB",17.51,11.82,2019-01-29,148.089996,2019-01-31,165.600006,118.2,1239.5
"1204","Technology","FFIV",-0.01,-0.01,2016-01-19,94.510002,2016-01-21,94.5,-0.100000000000023,999.9
"1205","Technology","FFIV",3.65,3.75,2016-04-19,97.239998,2016-04-21,100.889999,37.5,1037.4
"1206","Technology","FFIV",6.02,5.2,2016-07-19,115.870003,2016-07-21,121.889999,52,1089.4
"1207","Technology","FFIV",11.44,9.66,2016-10-25,118.459999,2016-10-27,129.899994,96.5999999999999,1186
"1208","Technology","FFIV",-2.24,-1.58,2017-01-24,141.539993,2017-01-26,139.300003,-15.8000000000001,1170.2
"1209","Technology","FFIV",-11.51,-8.37,2017-04-25,137.520004,2017-04-27,126.010002,-83.7,1086.5
"1210","Technology","FFIV",-8.28,-6.54,2017-07-25,126.529999,2017-07-27,118.25,-65.4,1021.1
